timestamp,date,hour,minute,weekday,department,waiting_count,avg_wait_time,state,queue_number,priority,congestion_level
2025-09-02T18:00:00+00:00,2025-09-02,18,0,1,진단검사의학과,1,6.0,mixed,0,normal,0.05
2025-09-02T18:05:00+00:00,2025-09-02,18,5,1,진단검사의학과,1,8.0,mixed,0,normal,0.05
2025-09-02T18:25:00+00:00,2025-09-02,18,25,1,정형외과,0,0.0,mixed,0,normal,0.0
2025-09-02T18:45:00+00:00,2025-09-02,18,45,1,내과,1,14.0,mixed,0,normal,0.05
2025-09-02T18:45:00+00:00,2025-09-02,18,45,1,진단검사의학과,1,7.0,mixed,0,normal,0.05
2025-09-02T18:50:00+00:00,2025-09-02,18,50,1,진단검사의학과,1,9.0,mixed,0,normal,0.05
2025-09-02T19:10:00+00:00,2025-09-02,19,10,1,진단검사의학과,1,9.0,mixed,0,normal,0.05
2025-09-02T19:15:00+00:00,2025-09-02,19,15,1,내과,1,18.0,mixed,0,normal,0.05
2025-09-02T19:15:00+00:00,2025-09-02,19,15,1,정형외과,1,19.0,mixed,0,normal,0.05
2025-09-02T19:20:00+00:00,2025-09-02,19,20,1,내과,0,0.0,mixed,0,normal,0.0
2025-09-02T19:20:00+00:00,2025-09-02,19,20,1,진단검사의학과,1,11.0,mixed,0,normal,0.05
2025-09-02T19:40:00+00:00,2025-09-02,19,40,1,내과,0,0.0,mixed,0,normal,0.0
2025-09-02T19:50:00+00:00,2025-09-02,19,50,1,진단검사의학과,1,8.0,mixed,0,normal,0.05
2025-09-02T20:00:00+00:00,2025-09-02,20,0,1,진단검사의학과,1,10.0,mixed,0,normal,0.05
2025-09-02T20:05:00+00:00,2025-09-02,20,5,1,정형외과,1,19.0,mixed,0,normal,0.05
2025-09-02T20:10:00+00:00,2025-09-02,20,10,1,진단검사의학과,1,10.0,mixed,0,normal,0.05
2025-09-02T20:15:00+00:00,2025-09-02,20,15,1,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-02T20:30:00+00:00,2025-09-02,20,30,1,진단검사의학과,1,12.0,mixed,0,normal,0.05
2025-09-02T20:35:00+00:00,2025-09-02,20,35,1,CT실,0,0.0,mixed,0,normal,0.0
2025-09-02T20:35:00+00:00,2025-09-02,20,35,1,내과,0,0.0,mixed,0,normal,0.0
2025-09-02T20:50:00+00:00,2025-09-02,20,50,1,정형외과,1,18.0,mixed,0,normal,0.05
2025-09-02T20:50:00+00:00,2025-09-02,20,50,1,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-02T20:55:00+00:00,2025-09-02,20,55,1,내과,1,22.0,mixed,0,normal,0.05
2025-09-02T20:55:00+00:00,2025-09-02,20,55,1,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-02T21:05:00+00:00,2025-09-02,21,5,1,진단검사의학과,1,10.0,mixed,0,normal,0.05
2025-09-02T21:15:00+00:00,2025-09-02,21,15,1,CT실,0,0.0,mixed,0,normal,0.0
2025-09-02T21:20:00+00:00,2025-09-02,21,20,1,진단검사의학과,1,13.0,mixed,0,normal,0.05
2025-09-02T21:25:00+00:00,2025-09-02,21,25,1,진단검사의학과,1,14.0,mixed,0,normal,0.05
2025-09-02T21:30:00+00:00,2025-09-02,21,30,1,내과,1,20.0,mixed,0,normal,0.05
2025-09-02T21:40:00+00:00,2025-09-02,21,40,1,진단검사의학과,1,13.0,mixed,0,normal,0.05
2025-09-02T21:45:00+00:00,2025-09-02,21,45,1,X-ray실,1,7.0,mixed,0,normal,0.05
2025-09-02T21:50:00+00:00,2025-09-02,21,50,1,진단검사의학과,1,11.0,mixed,0,normal,0.05
2025-09-02T21:55:00+00:00,2025-09-02,21,55,1,진단검사의학과,1,10.0,mixed,0,normal,0.05
2025-09-02T22:00:00+00:00,2025-09-02,22,0,1,진단검사의학과,1,10.0,mixed,0,normal,0.05
2025-09-02T22:20:00+00:00,2025-09-02,22,20,1,내과,1,20.0,mixed,0,normal,0.05
2025-09-02T22:25:00+00:00,2025-09-02,22,25,1,내과,1,22.0,mixed,0,normal,0.05
2025-09-02T22:30:00+00:00,2025-09-02,22,30,1,정형외과,1,18.0,mixed,0,normal,0.05
2025-09-02T22:35:00+00:00,2025-09-02,22,35,1,정형외과,0,0.0,mixed,0,normal,0.0
2025-09-02T22:45:00+00:00,2025-09-02,22,45,1,진단검사의학과,1,9.0,mixed,0,normal,0.05
2025-09-02T22:50:00+00:00,2025-09-02,22,50,1,X-ray실,1,5.0,mixed,0,normal,0.05
2025-09-02T22:50:00+00:00,2025-09-02,22,50,1,정형외과,1,15.0,mixed,0,normal,0.05
2025-09-02T22:55:00+00:00,2025-09-02,22,55,1,진단검사의학과,1,10.0,mixed,0,normal,0.05
2025-09-02T23:00:00+00:00,2025-09-02,23,0,1,CT실,1,20.0,mixed,0,normal,0.05
2025-09-02T23:05:00+00:00,2025-09-02,23,5,1,X-ray실,1,7.0,mixed,0,normal,0.05
2025-09-02T23:05:00+00:00,2025-09-02,23,5,1,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-02T23:10:00+00:00,2025-09-02,23,10,1,진단검사의학과,1,11.0,mixed,0,normal,0.05
2025-09-02T23:30:00+00:00,2025-09-02,23,30,1,내과,1,25.0,mixed,0,normal,0.05
2025-09-02T23:55:00+00:00,2025-09-02,23,55,1,정형외과,1,16.0,mixed,0,normal,0.05
2025-09-02T23:55:00+00:00,2025-09-02,23,55,1,진단검사의학과,1,10.0,mixed,0,normal,0.05
2025-09-03T00:05:00+00:00,2025-09-03,0,5,2,MRI실,0,0.0,mixed,0,normal,0.0
2025-09-03T00:10:00+00:00,2025-09-03,0,10,2,CT실,1,15.0,mixed,0,normal,0.05
2025-09-03T00:35:00+00:00,2025-09-03,0,35,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T00:40:00+00:00,2025-09-03,0,40,2,진단검사의학과,2,9.0,mixed,0,normal,0.1
2025-09-03T00:55:00+00:00,2025-09-03,0,55,2,진단검사의학과,2,10.5,mixed,0,normal,0.1
2025-09-03T01:05:00+00:00,2025-09-03,1,5,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T01:25:00+00:00,2025-09-03,1,25,2,진단검사의학과,1,7.0,mixed,0,normal,0.05
2025-09-03T01:35:00+00:00,2025-09-03,1,35,2,X-ray실,0,0.0,mixed,0,normal,0.0
2025-09-03T01:55:00+00:00,2025-09-03,1,55,2,진단검사의학과,2,5.5,mixed,0,normal,0.1
2025-09-03T02:05:00+00:00,2025-09-03,2,5,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T02:10:00+00:00,2025-09-03,2,10,2,내과,1,34.0,mixed,0,normal,0.05
2025-09-03T02:10:00+00:00,2025-09-03,2,10,2,정형외과,0,0.0,mixed,0,normal,0.0
2025-09-03T02:15:00+00:00,2025-09-03,2,15,2,CT실,0,0.0,mixed,0,normal,0.0
2025-09-03T02:20:00+00:00,2025-09-03,2,20,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T02:30:00+00:00,2025-09-03,2,30,2,내과,1,39.0,mixed,0,normal,0.05
2025-09-03T02:40:00+00:00,2025-09-03,2,40,2,CT실,1,35.0,mixed,0,normal,0.05
2025-09-03T02:45:00+00:00,2025-09-03,2,45,2,내과,1,45.0,mixed,0,normal,0.05
2025-09-03T03:15:00+00:00,2025-09-03,3,15,2,진단검사의학과,1,6.0,mixed,0,normal,0.05
2025-09-03T03:35:00+00:00,2025-09-03,3,35,2,내과,0,0.0,mixed,0,normal,0.0
2025-09-03T03:35:00+00:00,2025-09-03,3,35,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T03:55:00+00:00,2025-09-03,3,55,2,X-ray실,1,5.0,mixed,0,normal,0.05
2025-09-03T04:20:00+00:00,2025-09-03,4,20,2,내과,1,18.0,mixed,0,normal,0.05
2025-09-03T04:30:00+00:00,2025-09-03,4,30,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T04:40:00+00:00,2025-09-03,4,40,2,X-ray실,0,0.0,mixed,0,normal,0.0
2025-09-03T04:40:00+00:00,2025-09-03,4,40,2,내과,1,21.0,mixed,0,normal,0.05
2025-09-03T04:55:00+00:00,2025-09-03,4,55,2,진단검사의학과,1,10.0,mixed,0,normal,0.05
2025-09-03T05:00:00+00:00,2025-09-03,5,0,2,내과,1,49.0,mixed,0,normal,0.05
2025-09-03T05:00:00+00:00,2025-09-03,5,0,2,진단검사의학과,1,18.0,mixed,0,normal,0.05
2025-09-03T05:05:00+00:00,2025-09-03,5,5,2,정형외과,0,0.0,mixed,0,normal,0.0
2025-09-03T05:10:00+00:00,2025-09-03,5,10,2,CT실,0,0.0,mixed,0,normal,0.0
2025-09-03T05:10:00+00:00,2025-09-03,5,10,2,진단검사의학과,1,19.0,mixed,0,normal,0.05
2025-09-03T05:20:00+00:00,2025-09-03,5,20,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T05:25:00+00:00,2025-09-03,5,25,2,MRI실,0,0.0,mixed,0,normal,0.0
2025-09-03T05:40:00+00:00,2025-09-03,5,40,2,MRI실,0,0.0,mixed,0,normal,0.0
2025-09-03T05:40:00+00:00,2025-09-03,5,40,2,진단검사의학과,1,24.0,mixed,0,normal,0.05
2025-09-03T06:10:00+00:00,2025-09-03,6,10,2,진단검사의학과,1,22.0,mixed,0,normal,0.05
2025-09-03T06:15:00+00:00,2025-09-03,6,15,2,CT실,0,0.0,mixed,0,normal,0.0
2025-09-03T06:15:00+00:00,2025-09-03,6,15,2,내과,1,41.0,mixed,0,normal,0.05
2025-09-03T06:15:00+00:00,2025-09-03,6,15,2,진단검사의학과,1,18.0,mixed,0,normal,0.05
2025-09-03T06:25:00+00:00,2025-09-03,6,25,2,내과,1,34.0,mixed,0,normal,0.05
2025-09-03T06:40:00+00:00,2025-09-03,6,40,2,진단검사의학과,1,21.0,mixed,0,normal,0.05
2025-09-03T06:55:00+00:00,2025-09-03,6,55,2,진단검사의학과,1,15.0,mixed,0,normal,0.05
2025-09-03T07:00:00+00:00,2025-09-03,7,0,2,진단검사의학과,1,7.0,mixed,0,normal,0.05
2025-09-03T07:10:00+00:00,2025-09-03,7,10,2,진단검사의학과,1,8.0,mixed,0,normal,0.05
2025-09-03T07:15:00+00:00,2025-09-03,7,15,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T07:20:00+00:00,2025-09-03,7,20,2,정형외과,1,15.0,mixed,0,normal,0.05
2025-09-03T07:35:00+00:00,2025-09-03,7,35,2,X-ray실,1,5.0,mixed,0,normal,0.05
2025-09-03T07:45:00+00:00,2025-09-03,7,45,2,진단검사의학과,1,7.0,mixed,0,normal,0.05
2025-09-03T08:00:00+00:00,2025-09-03,8,0,2,내과,0,0.0,mixed,0,normal,0.0
2025-09-03T08:00:00+00:00,2025-09-03,8,0,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T08:05:00+00:00,2025-09-03,8,5,2,내과,1,23.0,mixed,0,normal,0.05
2025-09-03T08:10:00+00:00,2025-09-03,8,10,2,MRI실,0,0.0,mixed,0,normal,0.0
2025-09-03T08:10:00+00:00,2025-09-03,8,10,2,진단검사의학과,1,14.0,mixed,0,normal,0.05
2025-09-03T08:15:00+00:00,2025-09-03,8,15,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T08:20:00+00:00,2025-09-03,8,20,2,진단검사의학과,1,13.0,mixed,0,normal,0.05
2025-09-03T08:30:00+00:00,2025-09-03,8,30,2,MRI실,0,0.0,mixed,0,normal,0.0
2025-09-03T08:35:00+00:00,2025-09-03,8,35,2,진단검사의학과,1,12.0,mixed,0,normal,0.05
2025-09-03T08:40:00+00:00,2025-09-03,8,40,2,진단검사의학과,1,11.0,mixed,0,normal,0.05
2025-09-03T08:45:00+00:00,2025-09-03,8,45,2,X-ray실,0,0.0,mixed,0,normal,0.0
2025-09-03T08:55:00+00:00,2025-09-03,8,55,2,내과,0,0.0,mixed,0,normal,0.0
2025-09-03T08:55:00+00:00,2025-09-03,8,55,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T09:10:00+00:00,2025-09-03,9,10,2,내과,1,59.0,mixed,0,normal,0.05
2025-09-03T09:10:00+00:00,2025-09-03,9,10,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T09:20:00+00:00,2025-09-03,9,20,2,MRI실,0,0.0,mixed,0,normal,0.0
2025-09-03T09:20:00+00:00,2025-09-03,9,20,2,내과,1,67.0,mixed,0,normal,0.05
2025-09-03T09:20:00+00:00,2025-09-03,9,20,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T09:30:00+00:00,2025-09-03,9,30,2,X-ray실,1,19.0,mixed,0,normal,0.05
2025-09-03T09:35:00+00:00,2025-09-03,9,35,2,진단검사의학과,1,27.0,mixed,0,normal,0.05
2025-09-03T09:40:00+00:00,2025-09-03,9,40,2,X-ray실,1,19.0,mixed,0,normal,0.05
2025-09-03T09:40:00+00:00,2025-09-03,9,40,2,내과,0,0.0,mixed,0,normal,0.0
2025-09-03T09:40:00+00:00,2025-09-03,9,40,2,정형외과,0,0.0,mixed,0,normal,0.0
2025-09-03T09:45:00+00:00,2025-09-03,9,45,2,CT실,0,0.0,mixed,0,normal,0.0
2025-09-03T09:50:00+00:00,2025-09-03,9,50,2,진단검사의학과,1,33.0,mixed,0,normal,0.05
2025-09-03T09:55:00+00:00,2025-09-03,9,55,2,정형외과,0,0.0,mixed,0,normal,0.0
2025-09-03T10:00:00+00:00,2025-09-03,10,0,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T10:05:00+00:00,2025-09-03,10,5,2,내과,1,17.0,mixed,0,normal,0.05
2025-09-03T10:20:00+00:00,2025-09-03,10,20,2,정형외과,0,0.0,mixed,0,normal,0.0
2025-09-03T10:25:00+00:00,2025-09-03,10,25,2,CT실,1,17.0,mixed,0,normal,0.05
2025-09-03T10:25:00+00:00,2025-09-03,10,25,2,X-ray실,1,7.0,mixed,0,normal,0.05
2025-09-03T10:25:00+00:00,2025-09-03,10,25,2,정형외과,0,0.0,mixed,0,normal,0.0
2025-09-03T10:30:00+00:00,2025-09-03,10,30,2,X-ray실,1,5.0,mixed,0,normal,0.05
2025-09-03T10:35:00+00:00,2025-09-03,10,35,2,진단검사의학과,1,11.0,mixed,0,normal,0.05
2025-09-03T10:40:00+00:00,2025-09-03,10,40,2,내과,1,20.0,mixed,0,normal,0.05
2025-09-03T10:40:00+00:00,2025-09-03,10,40,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T11:05:00+00:00,2025-09-03,11,5,2,정형외과,1,18.0,mixed,0,normal,0.05
2025-09-03T11:15:00+00:00,2025-09-03,11,15,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T11:25:00+00:00,2025-09-03,11,25,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T11:35:00+00:00,2025-09-03,11,35,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T11:50:00+00:00,2025-09-03,11,50,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T12:00:00+00:00,2025-09-03,12,0,2,내과,0,0.0,mixed,0,normal,0.0
2025-09-03T12:10:00+00:00,2025-09-03,12,10,2,내과,1,22.0,mixed,0,normal,0.05
2025-09-03T12:20:00+00:00,2025-09-03,12,20,2,X-ray실,1,5.0,mixed,0,normal,0.05
2025-09-03T12:25:00+00:00,2025-09-03,12,25,2,정형외과,0,0.0,mixed,0,normal,0.0
2025-09-03T12:30:00+00:00,2025-09-03,12,30,2,내과,0,0.0,mixed,0,normal,0.0
2025-09-03T12:40:00+00:00,2025-09-03,12,40,2,진단검사의학과,1,10.0,mixed,0,normal,0.05
2025-09-03T12:45:00+00:00,2025-09-03,12,45,2,정형외과,1,15.0,mixed,0,normal,0.05
2025-09-03T13:05:00+00:00,2025-09-03,13,5,2,정형외과,1,14.0,mixed,0,normal,0.05
2025-09-03T13:20:00+00:00,2025-09-03,13,20,2,진단검사의학과,1,10.0,mixed,0,normal,0.05
2025-09-03T13:50:00+00:00,2025-09-03,13,50,2,X-ray실,0,0.0,mixed,0,normal,0.0
2025-09-03T13:50:00+00:00,2025-09-03,13,50,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T14:00:00+00:00,2025-09-03,14,0,2,CT실,0,0.0,mixed,0,normal,0.0
2025-09-03T14:00:00+00:00,2025-09-03,14,0,2,내과,0,0.0,mixed,0,normal,0.0
2025-09-03T14:10:00+00:00,2025-09-03,14,10,2,CT실,0,0.0,mixed,0,normal,0.0
2025-09-03T14:15:00+00:00,2025-09-03,14,15,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T14:25:00+00:00,2025-09-03,14,25,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T14:30:00+00:00,2025-09-03,14,30,2,X-ray실,0,0.0,mixed,0,normal,0.0
2025-09-03T14:35:00+00:00,2025-09-03,14,35,2,내과,2,20.5,mixed,0,normal,0.1
2025-09-03T14:35:00+00:00,2025-09-03,14,35,2,정형외과,0,0.0,mixed,0,normal,0.0
2025-09-03T14:35:00+00:00,2025-09-03,14,35,2,진단검사의학과,1,12.0,mixed,0,normal,0.05
2025-09-03T15:10:00+00:00,2025-09-03,15,10,2,X-ray실,0,0.0,mixed,0,normal,0.0
2025-09-03T15:25:00+00:00,2025-09-03,15,25,2,진단검사의학과,2,11.0,mixed,0,normal,0.1
2025-09-03T15:30:00+00:00,2025-09-03,15,30,2,내과,1,24.0,mixed,0,normal,0.05
2025-09-03T15:30:00+00:00,2025-09-03,15,30,2,진단검사의학과,1,11.0,mixed,0,normal,0.05
2025-09-03T15:35:00+00:00,2025-09-03,15,35,2,진단검사의학과,1,11.0,mixed,0,normal,0.05
2025-09-03T15:40:00+00:00,2025-09-03,15,40,2,진단검사의학과,1,13.0,mixed,0,normal,0.05
2025-09-03T15:45:00+00:00,2025-09-03,15,45,2,내과,1,22.0,mixed,0,normal,0.05
2025-09-03T16:00:00+00:00,2025-09-03,16,0,2,내과,1,26.0,mixed,0,normal,0.05
2025-09-03T16:15:00+00:00,2025-09-03,16,15,2,진단검사의학과,1,13.0,mixed,0,normal,0.05
2025-09-03T16:20:00+00:00,2025-09-03,16,20,2,정형외과,2,21.0,mixed,0,normal,0.1
2025-09-03T16:25:00+00:00,2025-09-03,16,25,2,진단검사의학과,1,12.0,mixed,0,normal,0.05
2025-09-03T16:30:00+00:00,2025-09-03,16,30,2,진단검사의학과,1,12.0,mixed,0,normal,0.05
2025-09-03T16:50:00+00:00,2025-09-03,16,50,2,내과,2,23.5,mixed,0,normal,0.1
2025-09-03T16:55:00+00:00,2025-09-03,16,55,2,진단검사의학과,1,10.0,mixed,0,normal,0.05
2025-09-03T17:00:00+00:00,2025-09-03,17,0,2,진단검사의학과,1,9.0,mixed,0,normal,0.05
2025-09-03T17:05:00+00:00,2025-09-03,17,5,2,내과,0,0.0,mixed,0,normal,0.0
2025-09-03T17:30:00+00:00,2025-09-03,17,30,2,정형외과,1,16.0,mixed,0,normal,0.05
2025-09-03T17:30:00+00:00,2025-09-03,17,30,2,진단검사의학과,1,9.0,mixed,0,normal,0.05
2025-09-03T17:35:00+00:00,2025-09-03,17,35,2,내과,1,22.0,mixed,0,normal,0.05
2025-09-03T17:45:00+00:00,2025-09-03,17,45,2,진단검사의학과,1,8.0,mixed,0,normal,0.05
2025-09-03T18:10:00+00:00,2025-09-03,18,10,2,CT실,1,15.0,mixed,0,normal,0.05
2025-09-03T18:15:00+00:00,2025-09-03,18,15,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T18:20:00+00:00,2025-09-03,18,20,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T18:45:00+00:00,2025-09-03,18,45,2,진단검사의학과,1,8.0,mixed,0,normal,0.05
2025-09-03T18:55:00+00:00,2025-09-03,18,55,2,내과,1,19.0,mixed,0,normal,0.05
2025-09-03T19:15:00+00:00,2025-09-03,19,15,2,진단검사의학과,1,9.0,mixed,0,normal,0.05
2025-09-03T19:20:00+00:00,2025-09-03,19,20,2,정형외과,2,15.5,mixed,0,normal,0.1
2025-09-03T19:20:00+00:00,2025-09-03,19,20,2,진단검사의학과,1,8.0,mixed,0,normal,0.05
2025-09-03T19:25:00+00:00,2025-09-03,19,25,2,진단검사의학과,1,10.0,mixed,0,normal,0.05
2025-09-03T19:30:00+00:00,2025-09-03,19,30,2,진단검사의학과,1,10.0,mixed,0,normal,0.05
2025-09-03T19:40:00+00:00,2025-09-03,19,40,2,정형외과,1,17.0,mixed,0,normal,0.05
2025-09-03T19:55:00+00:00,2025-09-03,19,55,2,내과,2,21.0,mixed,0,normal,0.1
2025-09-03T19:55:00+00:00,2025-09-03,19,55,2,진단검사의학과,1,10.0,mixed,0,normal,0.05
2025-09-03T20:00:00+00:00,2025-09-03,20,0,2,X-ray실,1,6.0,mixed,0,normal,0.05
2025-09-03T20:00:00+00:00,2025-09-03,20,0,2,진단검사의학과,1,14.0,mixed,0,normal,0.05
2025-09-03T20:05:00+00:00,2025-09-03,20,5,2,진단검사의학과,1,14.0,mixed,0,normal,0.05
2025-09-03T20:10:00+00:00,2025-09-03,20,10,2,X-ray실,1,6.0,mixed,0,normal,0.05
2025-09-03T20:25:00+00:00,2025-09-03,20,25,2,진단검사의학과,1,13.0,mixed,0,normal,0.05
2025-09-03T20:30:00+00:00,2025-09-03,20,30,2,진단검사의학과,1,14.0,mixed,0,normal,0.05
2025-09-03T20:40:00+00:00,2025-09-03,20,40,2,내과,1,23.0,mixed,0,normal,0.05
2025-09-03T20:45:00+00:00,2025-09-03,20,45,2,X-ray실,1,6.0,mixed,0,normal,0.05
2025-09-03T20:45:00+00:00,2025-09-03,20,45,2,정형외과,1,19.0,mixed,0,normal,0.05
2025-09-03T21:05:00+00:00,2025-09-03,21,5,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T21:20:00+00:00,2025-09-03,21,20,2,X-ray실,1,7.0,mixed,0,normal,0.05
2025-09-03T21:25:00+00:00,2025-09-03,21,25,2,내과,1,25.0,mixed,0,normal,0.05
2025-09-03T21:25:00+00:00,2025-09-03,21,25,2,진단검사의학과,1,10.0,mixed,0,normal,0.05
2025-09-03T21:35:00+00:00,2025-09-03,21,35,2,진단검사의학과,1,9.0,mixed,0,normal,0.05
2025-09-03T22:10:00+00:00,2025-09-03,22,10,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-03T22:15:00+00:00,2025-09-03,22,15,2,진단검사의학과,1,9.0,mixed,0,normal,0.05
2025-09-03T22:25:00+00:00,2025-09-03,22,25,2,MRI실,1,32.0,mixed,0,normal,0.05
2025-09-03T22:45:00+00:00,2025-09-03,22,45,2,MRI실,1,26.0,mixed,0,normal,0.05
2025-09-03T22:50:00+00:00,2025-09-03,22,50,2,정형외과,1,13.0,mixed,0,normal,0.05
2025-09-03T23:30:00+00:00,2025-09-03,23,30,2,내과,1,21.0,mixed,0,normal,0.05
2025-09-03T23:30:00+00:00,2025-09-03,23,30,2,정형외과,0,0.0,mixed,0,normal,0.0
2025-09-03T23:35:00+00:00,2025-09-03,23,35,2,CT실,1,16.0,mixed,0,normal,0.05
2025-09-03T23:35:00+00:00,2025-09-03,23,35,2,진단검사의학과,1,11.0,mixed,0,normal,0.05
2025-09-03T23:55:00+00:00,2025-09-03,23,55,2,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-04T00:00:00+00:00,2025-09-04,0,0,3,진단검사의학과,1,11.0,mixed,0,normal,0.05
2025-09-04T00:10:00+00:00,2025-09-04,0,10,3,진단검사의학과,1,9.0,mixed,0,normal,0.05
2025-09-04T00:15:00+00:00,2025-09-04,0,15,3,정형외과,1,19.0,mixed,0,normal,0.05
2025-09-04T00:15:00+00:00,2025-09-04,0,15,3,진단검사의학과,1,9.0,mixed,0,normal,0.05
2025-09-04T00:20:00+00:00,2025-09-04,0,20,3,진단검사의학과,1,9.0,mixed,0,normal,0.05
2025-09-04T00:30:00+00:00,2025-09-04,0,30,3,진단검사의학과,1,11.0,mixed,0,normal,0.05
2025-09-04T00:35:00+00:00,2025-09-04,0,35,3,내과,1,23.0,mixed,0,normal,0.05
2025-09-04T00:35:00+00:00,2025-09-04,0,35,3,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-04T00:40:00+00:00,2025-09-04,0,40,3,내과,1,20.0,mixed,0,normal,0.05
2025-09-04T00:40:00+00:00,2025-09-04,0,40,3,진단검사의학과,1,11.0,mixed,0,normal,0.05
2025-09-04T00:50:00+00:00,2025-09-04,0,50,3,진단검사의학과,1,10.0,mixed,0,normal,0.05
2025-09-04T01:55:00+00:00,2025-09-04,1,55,3,정형외과,1,11.0,mixed,0,normal,0.05
2025-09-04T02:05:00+00:00,2025-09-04,2,5,3,진단검사의학과,1,20.0,mixed,0,normal,0.05
2025-09-04T02:20:00+00:00,2025-09-04,2,20,3,정형외과,1,42.0,mixed,0,normal,0.05
2025-09-04T02:40:00+00:00,2025-09-04,2,40,3,진단검사의학과,2,23.0,mixed,0,normal,0.1
2025-09-04T02:50:00+00:00,2025-09-04,2,50,3,진단검사의학과,1,19.0,mixed,0,normal,0.05
2025-09-04T02:55:00+00:00,2025-09-04,2,55,3,진단검사의학과,1,21.0,mixed,0,normal,0.05
2025-09-04T03:05:00+00:00,2025-09-04,3,5,3,내과,1,13.0,mixed,0,normal,0.05
2025-09-04T03:15:00+00:00,2025-09-04,3,15,3,진단검사의학과,1,7.0,mixed,0,normal,0.05
2025-09-04T03:20:00+00:00,2025-09-04,3,20,3,X-ray실,0,0.0,mixed,0,normal,0.0
2025-09-04T03:45:00+00:00,2025-09-04,3,45,3,CT실,0,0.0,mixed,0,normal,0.0
2025-09-04T03:55:00+00:00,2025-09-04,3,55,3,정형외과,0,0.0,mixed,0,normal,0.0
2025-09-04T03:55:00+00:00,2025-09-04,3,55,3,진단검사의학과,1,7.0,mixed,0,normal,0.05
2025-09-04T04:00:00+00:00,2025-09-04,4,0,3,내과,0,0.0,mixed,0,normal,0.0
2025-09-04T04:05:00+00:00,2025-09-04,4,5,3,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-04T04:20:00+00:00,2025-09-04,4,20,3,진단검사의학과,1,9.0,mixed,0,normal,0.05
2025-09-04T04:30:00+00:00,2025-09-04,4,30,3,내과,0,0.0,mixed,0,normal,0.0
2025-09-04T04:35:00+00:00,2025-09-04,4,35,3,내과,0,0.0,mixed,0,normal,0.0
2025-09-04T04:40:00+00:00,2025-09-04,4,40,3,내과,1,21.0,mixed,0,normal,0.05
2025-09-04T04:40:00+00:00,2025-09-04,4,40,3,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-04T04:50:00+00:00,2025-09-04,4,50,3,진단검사의학과,1,9.0,mixed,0,normal,0.05
2025-09-04T04:55:00+00:00,2025-09-04,4,55,3,내과,1,22.0,mixed,0,normal,0.05
2025-09-04T04:55:00+00:00,2025-09-04,4,55,3,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-04T05:00:00+00:00,2025-09-04,5,0,3,내과,0,0.0,mixed,0,normal,0.0
2025-09-04T05:05:00+00:00,2025-09-04,5,5,3,내과,0,0.0,mixed,0,normal,0.0
2025-09-04T05:10:00+00:00,2025-09-04,5,10,3,진단검사의학과,0,0.0,mixed,0,normal,0.0
2025-09-04T05:15:00+00:00,2025-09-04,5,15,3,CT실,0,0.0,mixed,0,normal,0.0
2025-09-04T05:15:00+00:00,2025-09-04,5,15,3,내과,1,39.0,mixed,0,normal,0.05
